model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
deepseek-r1-14b-4bit,binary,¿Los dos exámenes parciales valen un 50% en total?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Los dos exámenes parciales valen un 50% en total?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

**Explicación:**

En el contexto proporcionado, el curso relacionado con la administración financiera de TI es el MC2301-Planificación estratégica de tecnología de información. En su estructura de evaluación, se mencionan pruebas cortas, investigación bibliográfica y resolución de casos, pero no se mencionan exámenes parciales con un peso total del 50%. Por lo tanto, no hay suficiente información para confirmar que los dos exámenes parciales valen un 50% en total.
</think>

No.

**Explicación:**

En el contexto proporcionado, el curso relacionado con la administración financiera de TI es el MC2301-Planificación estratégica de tecnología de información. En su estructura de evaluación, se mencionan pruebas cortas, investigación bibliográfica y resolución de casos, pero no se mencionan exámenes parciales con un peso total del 50%. Por lo tanto, no hay suficiente información para confirmar que los dos exámenes parciales valen un 50% en total.",MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6104-Diseño de Experimentos.txt,6.57,Administración Financiera de TI,MC1201,
deepseek-r1-14b-4bit,binary,¿Es un curso obligatorio?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Es un curso obligatorio?

Responde únicamente con 'Sí' o 'No'.",No,Sí.,MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.83,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,binary,¿Es la asistencia obligatoria?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No.",MC1103-Gerencia de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1201-Administración financiera de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,1.12,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,binary,¿Es requisito para el curso de Administración y Estrategia de Proyectos II?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Es requisito para el curso de Administración y Estrategia de Proyectos II?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No.

**Explicación:**
El contexto proporcionado no menciona que el curso de ""Administración y Estrategia de Proyectos I"" sea un requisito para el curso de ""Administración y Estrategia de Proyectos II"". Por lo tanto, no se puede confirmar que sea un requisito.

Respuesta: No.",MC1203-Administración y estrategia de proyectos I.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1103-Gerencia de tecnología de información.txt,2.63,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,binary,¿Permite el curso la suficiencia?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,"Sí.

Respuesta: Sí.

**Explicación:**
En el documento MC1203-Administración y estrategia de proyectos I, se menciona que el curso ""no es requisito de ningún curso"" y que ""la posibilidad de reconocimiento es No"". Sin embargo, en el apartado de ""Posibilidad de reconocimiento"", se indica ""No"", lo que sugiere que el curso no concede suficiencia para otro curso en particular. Sin embargo, en el mismo documento, se menciona que el curso es requisito de MC-6204 Administración y estrategia de proyectos II, lo que implica que el curso actual es suficiente para cursar el siguiente nivel. 

Por lo tanto, el curso **MC1203-Administración y estrategia de proyectos I** **no concede suficiencia** para otro curso en particular, sino que es un requisito para el curso II de la misma materia.

**Respuesta Final:**
No.

**Explicación:**
En el documento MC1203-Administración y estrategia de proyectos I, se menciona que el curso ""no es requisito de ningún curso"" y que ""la posibilidad de reconocimiento es No"". Esto indica que el curso no concede suficiencia para otro curso en particular. 

**Respuesta Final:**
No.

**Explicación:**
En el documento MC12",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt,8.21,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,binary,¿Existe la posibilidad de reconocimiento?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Existe la posibilidad de reconocimiento?

Responde únicamente con 'Sí' o 'No'.",Sí,No.,MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1203-Administración y estrategia de proyectos I.txt,0.7,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,binary,¿La resolución de casos prácticos vale un 25%?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿La resolución de casos prácticos vale un 25%?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

**Explicación:**

En el documento MC1203-Administración y estrategia de proyectos I, se menciona que la evaluación incluye ""prácticos: 25%"". Sin embargo, en el contexto proporcionado, no se detalla si estos ""prácticos"" corresponden a la resolución de casos prácticos. Por lo tanto, no se puede confirmar que la resolución de casos prácticos valga un 25% en este curso.

Respuesta: No.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,3.41,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-4bit,binary,¿Es un curso obligatorio?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Es un curso obligatorio?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No.

**Paso a paso:**

1. **Revisar los contextos proporcionados para cada curso.**
2. **Buscar en el contexto de ""MC2301-Planificación estratégica de tecnología de información"" si se menciona que es obligatorio.**
3. **En el documento de MC2301, se menciona que el curso es ""Obligatorio"" en la sección de ""Datos generales"".**
4. **Sin embargo, en el contexto proporcionado, no se encuentra esta información.**
5. **Por lo tanto, no se puede confirmar si el curso es obligatorio con la información dada.**

Respuesta: No.

**Respuesta final:** No.

**Respuesta:** No.
</think>

No.

**Respuesta:** No.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,5.06,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,binary,¿Es la asistencia obligatoria?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No.

**Explicación:**
En el contexto proporcionado para el curso ""Planificación Estratégica de Tecnología de la Información"", no se menciona que la asistencia sea obligatoria. Se habla de normas sobre faltas injustificadas y la posibilidad de justificar ausencias, pero no hay una cláusula que declare la asistencia como obligatoria. Por lo tanto, no se puede confirmar que la asistencia sea obligatoria en este curso.

**Respuesta Final:**
No.
</think>

No.

**Explicación:**
En el contexto proporcionado para el curso ""Planificación Estratégica de Tecnología de la Información"", no se menciona que la asistencia sea obligatoria. Se habla de normas sobre faltas injustificadas y la posibilidad de justificar ausencias, pero no hay una cláusula que declare la asistencia como obligatoria. Por lo tanto, no se puede confirmar que la asistencia sea obligatoria en este curso.

**Respuesta Final:**
No.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,6.45,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,binary,¿Se reprueba el curso con 4 faltas de asistencia injustificadas?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Se reprueba el curso con 4 faltas de asistencia injustificadas?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

Respuesta: No.

**Explicación:**
El contexto proporcionado para el curso ""Planificación Estratégica de Tecnología de la Información"" no menciona detalles sobre las normas de asistencia o la política de reprobación basada en faltas injustificadas. Por lo tanto, no se dispone de la información necesaria para determinar si el curso se reprobaría con 4 faltas de asistencia injustificadas.

**Respuesta Final:**
No.
</think>

No.

**Explicación:**
El contexto proporcionado para el curso ""Planificación Estratégica de Tecnología de la Información"" no menciona detalles sobre las normas de asistencia o la política de reprobación basada en faltas injustificadas. Por lo tanto, no se dispone de la información necesaria para determinar si el curso se reprobaría con 4 faltas de asistencia injustificadas.

**Respuesta Final:**
No.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt,5.84,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,binary,¿Existe la posibilidad de suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Existe la posibilidad de suficiencia?

Responde únicamente con 'Sí' o 'No'.",No,No,MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.79,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,binary,¿Se permite el reconocimiento del curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Se permite el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",No,"No.

Respuesta: No.",MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.94,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,binary,¿La resolución de casos vale un 40% de la nota?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿La resolución de casos vale un 40% de la nota?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.72,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-4bit,binary,¿Es un curso electivo?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Es un curso electivo?

Responde únicamente con 'Sí' o 'No'.",No,"No.

Respuesta: No.

**Explicación:**
En el contexto proporcionado, el curso ""Teoría de Autómatas"" (MC6003) se describe como un curso no electivo en el Programa de Maestría en Computación. Esto se menciona en la sección de ""Electivo o no"" del documento, donde se indica que el curso no es electivo. Por lo tanto, la respuesta es ""No"".
</think>

No.

**Explicación:**
En el contexto proporcionado, el curso ""Teoría de Autómatas"" (MC6003) se describe como un curso no electivo en el Programa de Maestría en Computación. Esto se menciona en la sección de ""Electivo o no"" del documento, donde se indica que el curso no es electivo. Por lo tanto, la respuesta es ""No"".",MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt,5.74,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,binary,¿Es la asistencia obligatoria?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Es la asistencia obligatoria?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí.,MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt,1.04,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,binary,¿Se permite la suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Se permite la suficiencia?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt,1.02,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,binary,¿Es posible el reconocimiento del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Es posible el reconocimiento del curso?

Responde únicamente con 'Sí' o 'No'.",Sí,Sí,MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC7201-Introducción a la Investigación.txt,1.03,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,binary,¿Tiene requisitos previos?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Tiene requisitos previos?

Responde únicamente con 'Sí' o 'No'.",No,No.,MC6003-Teoría de Autómatas.txt;MC6104-Diseño de Experimentos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt,1.03,Teoría de Autómatas,MC6003,
deepseek-r1-14b-4bit,binary,¿El examen final vale el 30%?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿El examen final vale el 30%?

Responde únicamente con 'Sí' o 'No'.",Sí,"No.

**Explicación:**
En el contexto proporcionado para el curso MC6003-Teoría de Autómatas, no se menciona un examen final que valga el 30%. Los componentes de evaluación mencionados son tareas, investigación bibliográfica y resolución de casos, con porcentajes de 40%, 20% y 40% respectivamente. Por lo tanto, no hay información sobre un examen final que represente el 30% de la calificación.

Respuesta: No.",MC6004-Sistemas Operativos Avanzados.txt;MC1003-Seguridad y Criptografía.txt;MC6003-Teoría de Autómatas.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6104-Diseño de Experimentos.txt,3.61,Teoría de Autómatas,MC6003,
